name,default_code,type,categ_id,lst_price,standard_price,qty_available,description,barcode,uom_id,uom_po_id,active,volume,weight,sale_ok,purchase_ok,create_date,write_date
"E-Tray Hardware Kit Packed Assembly, Bagged ",BR-100454,product,All / Finished Packed Goods,1.0,28.014960000000002,29.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Sticker for ""Lithium-Polymer Battery, 4S, 10Ah, Boxed""",BR-100456,product,All / Raw Materials,1.0,0.6461,44.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-11-18 23:22:20,2024-08-20 20:15:12
"Ethernet Switch Packed Assembly, Static Bagged",BR-100457,product,All / Finished Packed Goods,1.0,15.47558,40.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-07-20 19:36:32,2024-08-20 20:15:12
"Coax Seal, Hand Moldable Rubber, 0.5"" Wide, 60"" Roll",BR-100458,product,All / Finished Packed Goods,1.0,0.83333,106.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-26 22:25:58,2024-08-20 20:15:12
"Cotton Tipped Swab, 6"" Long, 3/16"" OD Tip",BR-100459,consu,All / Consumables,0.0,0.014430000000000002,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
WLP 18MM Plug Wrench,BR-100467,product,All / Raw Materials,1.0,5.6000000000000005,51.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-04 00:14:31,2024-08-29 22:38:51
Ping 360 Sonar Head Assembly,BR-100469,product,All / Finished Manufactured Goods,1.0,151.17851000000002,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-04-05 21:29:11,2024-08-20 20:15:12
"BROV2 Inventory of ""BROV2 Battery Cable Set Packed Assembly, Bagged""",BR-100472,product,All / Finished Manufactured Goods,1.0,18.897190000000002,39.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-04-22 19:29:49,2024-09-19 20:30:20
"Raspberry Pi X-Standoff, PC, Black ",BR-100476,product,All / Raw Materials,1.0,0.8,416.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-12-10 22:26:23,2024-08-20 20:15:12
"Penetrator Nut, M10, 16mm L, Black",BR-100480,product,All / Raw Materials,1.7500000000000002,0.45,629.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, 2-pos JST-GH, Loopback/Jumper",BR-100482,product,All / Raw Materials,0.5,0.24000000000000002,270.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-10 16:40:30
"Silicone Grease, Molykote 111, 6g Pillow Pack",BR-100484,product,All / Raw Materials,1.0,1.29,1507.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-02-14 19:50:35,2024-08-20 20:15:12
"WLP Plug, AL7075-T6, Black, 14mm Hex, 8.5mm, HC",BR-100485,product,All / Raw Materials,1.0,0.87577,442.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-20 21:38:35,2024-08-20 20:15:12
BLUART USB/Serial Adapter PCBA,BR-100486,product,All / Raw Materials,46.50000000000001,20.038800000000002,254.0,<p>SERIAL-ADAPTER in Circuithub<br></p>,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"SOS Probe Packed Assembly, Bagged, 300mm",BR-100487,product,All / Finished Manufactured Goods,1.0,0.8739000000000001,105.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Button Head Screw, Hex Drive, SS316, M3x0.5 - 8",BR-100488,product,All / Raw Materials,0.0,0.023670000000000004,1019.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"PRV M10 Backfill Adapter Packed Assembly, Bagged ",BR-100490,product,All / Finished Packed Goods,1.0,1.9390500000000002,36.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 19:16:11,2024-08-20 20:15:12
"EOL-Sticker For ""WLP Packed Assembly, Boxed, M10, 7.5mm, HC, 5pcs""",BR-100491,product,All / Raw Materials,1.0,0.36467000000000005,104.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-21 21:50:58,2024-08-20 20:15:12
"Cable, Ping360 Motor, 4x1 2mm Header F to 4-pos JST-GH",BR-100492,product,All / Raw Materials,1.0,0.56,100.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-07-22 16:57:08,2024-09-19 20:44:57
"WLP Packed Assembly, Boxed, M10, 4.5mm, LC, 5pcs",BR-100493-045,product,All / Finished Packed Goods,1.0,13.678640000000001,53.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-08-02 20:36:30,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 5.5mm, LC, 5pcs",BR-100493-055,product,All / Finished Packed Goods,1.0,14.983,35.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:25:28,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 6.5mm, LC, 5pcs",BR-100493-065,product,All / Finished Packed Goods,1.0,14.10527,30.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-03-24 06:47:33,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 7.5mm, LC, 5pcs",BR-100493-075,product,All / Finished Packed Goods,1.0,16.41993,8.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:39:08,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 8.5mm, LC, 5pcs",BR-100493-085,product,All / Finished Packed Goods,1.0,14.73492,33.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:46:15,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M14, 9.5mm, LC, 4pcs",BR-100493-095,product,All / Finished Packed Goods,1.0,14.60786,26.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 01:26:22,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 4.5mm, HC, 5pcs",BR-100493-145,product,All / Finished Packed Goods,1.0,15.055230000000002,28.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:16:35,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 5.5mm, HC, 5pcs",BR-100493-155,product,All / Finished Packed Goods,1.0,15.621260000000001,25.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:21:36,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 6.5mm, HC, 5pcs",BR-100493-165,product,All / Finished Packed Goods,1.0,13.92928,12.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:30:09,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 7.5mm, HC, 5pcs",BR-100493-175,product,All / Finished Packed Goods,1.0,16.1875,33.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:35:46,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M10, 8.5mm, HC, 5pcs",BR-100493-185,product,All / Finished Packed Goods,1.0,14.939280000000002,18.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:42:31,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M14, 9.5mm, HC, 4pcs",BR-100493-195,product,All / Finished Packed Goods,1.0,13.999730000000001,45.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-04 01:47:08,2024-09-10 16:36:36
"WLP Packed Assembly, Boxed, M06, 4.5mm, LC, 5pcs",BR-100493-245,product,All / Finished Packed Goods,1.0,13.460120000000002,24.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-08-02 20:12:29,2024-08-20 20:15:12
"WLP Packed Assembly, Boxed, M06, 4.5mm, HC, 5pcs",BR-100493-345,product,All / Finished Manufactured Goods,1.0,14.45639,18.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-10-21 23:10:52,2024-08-20 20:15:12
"Ping360 Transducer, 50 x 4.1 x 2.9mm, 750Khz, APC 840",BR-100494,product,All / Raw Materials,43.0,8.3,139.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-09-19 20:44:57
"WTE 4"" Dome End Cap Packed Assembly, Boxed",BR-100495,product,All / Finished Packed Goods,40.0,7.57535,56.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"BROV2 Electronics Enclosure Cradle, AL6061-T6, Black",BR-100497,product,All / Raw Materials,24.000000000000004,4.793080000000001,658.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE 6"" End Cap, AL6061-T6, Black, Blank",BR-100498,product,All / Raw Materials,34.75,10.8,50.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WTE Locking Cord Handle, AL6061-T6, Black",BR-100499,product,All / Raw Materials,1.0,0.18000000000000002,1395.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-10-29 14:16:44,2024-08-20 20:15:12
"FXTI Fathom-X Standoff, Laser Cut ABS, Black ",BR-100501,product,All / Raw Materials,1.0,2.3350000000000004,242.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-04-21 21:26:52,2024-08-20 20:15:12
FXTI Enclosure Cap Plug ,BR-100502,product,All / Raw Materials,0.25,0.17143000000000003,549.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Button Head Screw, Hex Drive, SS304, M2.5x0.45 - 12",BR-100503,product,All / Raw Materials,0.0,0.017750000000000002,2231.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-29 22:38:51
"T200 Nozzle Packed Assembly, Bagged",BR-100504,product,All / Finished Packed Goods,15.000000000000002,3.2149600000000005,9.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Tube, Soft PVC, 1/4"" ID, 3/8"" OD, Clear ",BR-100505,product,All / Raw Materials,1.0,0.07215,2523.995,False,False,inch(es),inch(es),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"EOL-Sticker for 'WTE 2"" Dome End Cap Packed Assembly, Tin'",BR-100506,product,All / Raw Materials,1.5000000000000002,0.32014000000000004,275.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
FXTI Binder Connector Bulkhead Assembly,BR-100507,product,All / Raw Materials,28.250000000000004,1.32,454.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Ping360 Head Cork, 6 x 6 x 52mm, FH79",BR-100508,product,All / Raw Materials,43.0,21.36269,505.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-08-23 21:50:19,2024-09-19 20:44:57
"PCBA, Coupler, 4-pos JST-GH to 4-pos JST-GH",BR-100509,product,All / Raw Materials,5.0,1.4500000000000002,140.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-30 14:10:07,2024-08-20 20:15:12
"WTE 2"" Dome End Cap, Acrylic, Clear",BR-100510,product,All / Raw Materials,10.5,2.8600000000000003,1000.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Potted Penetrator Packed Assembly, M10, 8mm ID, Red",BR-100511,product,All / Finished Packed Goods,1.0,1.2103000000000002,235.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, 3x 26AWG, Multi-Colour UL1571, 3-pos JST-GH to 3-pos JST-GH, 200mm",BR-100513,product,All / Raw Materials,1.0,1.3,351.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-02-17 21:23:56,2024-08-20 20:15:12
"WTE 4"" End Cap, AL6061-T6, Black, 10 Hole",BR-100514,product,All / Raw Materials,1.0,7.800000000000001,65.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-10-12 17:53:48,2024-08-20 20:15:12
"Bar30SS Bolt, SS316, Passivated",BR-100515,product,All / Custom Goods,7.250000000000001,1.8,84.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Bar02 Label Heat Shrink, White",BR-100516,consu,All / Consumables,1.25,0.30000000000000004,148.072,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Heat Sink Thermal Compound, Chemplex 1381 DE, Mcmaster 10405K79",BR-100517,consu,All / Consumables,40.0,62.415000000000006,0.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Newton Rear Housing, AL6061-T6, Black",BR-100519,product,All / Raw Materials,35.5,11.124680000000001,82.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Spring, Compression, Closed and Ground, SS302, 12.7mm, 9.1mm Long, 2.7 N/mm",BR-100520,product,All / Raw Materials,1.0,0.52,1413.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-12-23 18:58:38,2024-08-20 20:15:12
"EOL-Sticker For ""WLP Packed Assembly, Boxed, M10, 7.5mm, LC, 5pcs""",BR-100522,product,All / Raw Materials,1.0,0.32,304.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-21 21:51:57,2024-08-20 20:15:12
"Cork/NBR Gasket Material, 3/32"" Thick, 12"" x 36""",BR-100523,product,All / Raw Materials,1.0,37.732760000000006,4.48,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-05-24 18:35:52,2024-08-20 20:15:12
Bar100 PCBA,BR-100525,product,All / Raw Materials,13.750000000000002,4.757280000000001,196.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
FXTI USB-B to USB-A w/ Power Breakout PCB ,BR-100530,product,All / Raw Materials,1.0,0.33,137.0,"<p>Purchase Instructions:<br>1. Follow the Generic Purchase Instructions on the Odoo Seeed vendor page.<br>2. Use the file ""PROJECTS/FXTI/PRODUCTION/RFQ/PCB/FXTI-ELEC-USB-PCB-R1.zip"" and the example ""FXTI-ELEC-USB-PCB-R1-Order-Example-SEEED.png""</p>",False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-23 19:23:18
"Sticker for ""Mega Battery""",BR-100531,product,All / Raw Materials,1.0,1.1586,50.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-04-28 13:17:34,2024-08-20 20:15:12
"BROV2 Main Frame Panels Packed Assembly, Plastic Wrapped ",BR-100533,product,All / Raw Materials,208.00000000000003,73.11203,32.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2022-01-12 22:27:30,2024-09-19 20:30:20
"WTE 2"" Tube Packed Assembly, Wrapped, AL6061-T6, Black, 100mm",BR-100534-100,product,All / Finished Packed Goods,42.0,11.8,38.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2020-11-12 23:58:11,2024-08-20 20:15:12
"WTE 2"" Tube Packed Assembly, Wrapped, AL6061-T6, Black, 150mm",BR-100534-150,product,All / Finished Packed Goods,48.00000000000001,14.000000000000002,19.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2020-11-12 23:51:24,2024-08-20 20:15:12
"WTE 2"" Tube Packed Assembly, Wrapped, AL6061-T6, Black, 300mm",BR-100534-300,product,All / Finished Packed Goods,1.0,19.29617,15.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2020-11-13 00:02:02,2024-08-20 20:15:12
"Cable, Ribbon, 4x 28AWG, 4-pos DF13 to 4-pos DF13, 100mm",BR-100536,product,All / Raw Materials,1.0,0.63,1122.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-02-11 22:18:32,2024-08-20 20:15:12
"Flat Head Screw, Phillips, Thread Forming, SS316, M3.9 - 13",BR-100537,product,All / Raw Materials,1.0,0.017050000000000003,1642.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-03-23 19:14:03,2024-09-19 20:13:21
"EOL-Front Label for ""Lithium Ion Battery, 4S, 15.6Ah""",BR-100539,product,All / Raw Materials,1.0,0.33999,248.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-07-21 17:53:04,2024-08-20 20:15:12
"WL Blank, M06",BR-100540,product,All / Raw Materials,1.0,0.80476,1611.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-05-17 19:48:33,2024-08-20 20:15:12
"WTE 8"" Tube Packed Assembly, Wrapped, Acrylic, Clear, 300mm",BR-100542,product,All / Finished Packed Goods,1.0,133.33333000000002,26.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"TMS Spool Flange, HDPE, Black ",BR-100544,product,All / Raw Materials,66.75,20.560000000000002,185.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"T200 Packed Assembly, Boxed, Standard Length ",BR-100545,product,All / Finished Manufactured Goods,1.0,40.95078,117.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-02-09 19:20:51,2024-08-20 20:15:12
"BROV2 Electronics E-Tray Screws And Spacers Packed Assembly, Bagged",BR-100549,product,All / Raw Materials,1.5000000000000002,0.47050000000000003,27.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,False,2018-07-09 19:43:43,2024-08-20 20:15:12
"Indicator Packed Assembly, Blue, M10, Bagged",BR-100551-001,product,All / Finished Manufactured Goods,1.0,3.4427100000000004,32.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-09-19 18:50:53,2024-08-20 20:15:12
"Indicator Packed Assembly, Green, M10, Bagged",BR-100551-002,product,All / Finished Manufactured Goods,1.0,3.9144300000000003,40.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-09-19 18:55:45,2024-08-20 20:15:12
"Indicator Packed Assembly, Red, M10, Bagged",BR-100551-003,product,All / Finished Manufactured Goods,1.0,3.6506100000000004,38.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-09-19 18:59:40,2024-08-20 20:15:12
"Indicator Packed Assembly, White, M10, Bagged",BR-100551-004,product,All / Finished Manufactured Goods,1.0,4.0279300000000005,12.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-09-19 19:01:28,2024-08-20 20:15:12
"T200 Core Assembly, No Penetrator",BR-100552,product,All / Finished Manufactured Goods,1.0,20.81559,15.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2021-02-23 20:08:12,2024-08-21 17:49:52
"Sunflower Oil, Expeller Pressed, Refined, Linoleic",BR-100553,consu,All / Consumables,70.0,0.14219,70.54,False,False,fl oz,fl oz,True,0.0,0.0,False,True,2019-05-20 18:55:14,2024-09-19 20:44:57
"Hex Key, 2.0mm, Black",BR-100554,product,All / Raw Materials,0.7500000000000001,0.32794,169.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
RJ45 to JST GH Adapter PCBA,BR-100555,product,All / Raw Materials,1.0,3.9000000000000004,104.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-08-10 17:17:50,2024-08-20 20:15:12
"Newton Gripper Pusher, AL6061-T6, Blue",BR-100556,product,All / Raw Materials,16.5,4.733910000000001,87.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable, 2x UTP 28AWG, 4-pos JST-GH to 4-pos JST-GH, 150mm",BR-100557,product,All / Raw Materials,1.0,0.7500000000000001,777.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-08-10 17:18:58,2024-08-20 20:15:12
"Silicone Grease, Molykote 111, 150g Tube",BR-100558,product,All / Raw Materials,1.0,21.080000000000002,85.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2022-01-19 03:45:26,2024-08-20 20:15:12
"Hex Key, 3.0mm, Black",BR-100560,product,All / Raw Materials,0.7500000000000001,0.30371000000000004,178.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"WLP Plug, AL7075-T6, Black, 14mm Hex, 6.5mm, HC",BR-100564,product,All / Raw Materials,1.0,0.7400000000000001,535.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-10-20 21:24:09,2024-08-20 20:15:12
"Button Head Screw, Hex Drive, SS304, M2.5x0.45 - 8",BR-100565,product,All / Raw Materials,1.0,0.31753000000000003,817.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-02-17 21:25:59,2024-08-20 20:15:12
"BROV2 Frame Screws Packed Assembly, Bagged, 12pcs",BR-100566,product,All / Raw Materials,3.2500000000000004,1.06925,51.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-01-12 22:24:18,2024-08-20 20:15:12
"WTE 6"" Flange Seal, AL6061-T6, Black",BR-100567,product,All / Raw Materials,68.0,20.200000000000003,242.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Cable Tie, PA66 UV-Resistant, Black, Standard, 36""",BR-100568,consu,All / Consumables,1.6,0.31980000000000003,1050.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2019-02-23 02:45:37,2024-08-20 20:15:12
"Sticker For ""TMS Large Kit, Packed Assembly, Boxed""",BR-100569,product,All / Raw Materials,1.0,0.6205,90.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-18 20:47:11,2024-08-20 20:15:12
"Sticker For ""TMS Standard Kit Packed Assembly, Boxed""",BR-100570,product,All / Raw Materials,1.0,0.38635,118.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-18 20:51:20,2024-08-20 20:15:12
"Polyurethane Film Stock, Shore 85A, 0.015"" Thick, Matte Clear",BR-100571,product,All / Raw Materials,1.0,8.66792,2.694,False,False,foot(ft),foot(ft),True,0.0,0.0,False,True,2023-04-03 17:30:39,2024-08-20 20:15:12
"Switch M10 Plug, AL6061-T6, Anodized Black ",BR-100573,product,All / Raw Materials,4.0,0.8731000000000001,345.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-01-28 22:58:06,2024-08-20 20:15:12
"O-ring Pick, Blue ",BR-100574,product,All / Finished Packed Goods,1.0,0.664,2036.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Packing Bubble Wrap, 12""x12""",BR-100575,consu,All / Consumables,0.5,0.27,0.0,"<p>search for ""3/16"" Small Bubble Cushioning Wrap Recycled Roll 350' x 12"" 350FT Perf 12""</p>",False,Unit(s),Unit(s),True,0.0,0.0,False,True,2018-07-09 19:43:43,2024-08-20 20:15:12
"Sticker for ""Newton Gripper Packed Assembly, Tube""",BR-100577,product,All / Raw Materials,1.0,0.2252,173.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2021-09-17 13:38:37,2024-08-20 20:15:12
"BlueOS 128GB SD Card/Adapter, Packed Assembly, Bagged",BR-100578,product,All / Finished Packed Goods,1.0,9.776950000000001,20.0,False,False,Unit(s),Unit(s),True,0.0,0.0,True,False,2022-04-20 23:00:35,2024-08-20 20:15:12
"Ping2 Backing Foam, Polyurethane Foam, R3318",BR-100579,product,All / Raw Materials,1.0,1.6870800000000001,435.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2023-04-03 18:07:38,2024-09-10 16:26:27
"Cable, Ribbon, 4x 28AWG, 4-pos JST-GH to 4-pos JST-GH, 100mm",BR-100580,product,All / Raw Materials,1.0,0.6000000000000001,1129.0,False,False,Unit(s),Unit(s),True,0.0,0.0,False,True,2022-02-11 22:18:01,2024-08-20 20:15:12
